decision_cliente,accion_requerida,bitacora_id,fecha,created_at,usuario,usuario_reporta,texto,odt_aprobada_si_corresponde,comentario_cliente
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,271,2017-06-29 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,RECORTE MONITOS DE BLOQUES -ARME 6 MONITOS COCI 3 BLOQUES - 1 VESTIBULADOR MUDADOR - EMPECE COLCHONETA REDONDA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,272,2017-06-29 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO JUEGOSrnEMBALADO TROPICOrn                      MESA Y RADIOrn                      CENTRO ESTIMULACION MOTRIZrnFUNDADO CENTRO ESPACIALrn                   MUDADORrnRELLENO PUF GRANDE X 2rnEMBALADO MUDADORrn                     ROMPECABEZAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,275,2017-06-29 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE ARMADO HONGOSrnCORTE CILINDRO 120X30rnORDEN DE ESPUMASrnFUNDADO Y EMBALADO CILINDRO 120X30rnEMBOLZADO ESPUMAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,260,2017-06-30 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,corte y armado modulos chillanrnpinornhongosrnmetarnstoprnflechasrnsemaforornbloques de espuma moviles,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,277,2017-06-30 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,2 cortinas de titeres -1 vestibulador flexor - cerro 2 pzas a mano,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,278,2017-06-30 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,1 mudador de vitamina -17 pzas de fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,279,2017-06-30 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 cem -2 teatros de titeres -1 et de cojines olfativos -cerro 4 pzas del juego -3 puf rectangulares -ayudo con los tubos de la carpa,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,280,2017-06-30 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,4 bloques de los arcos -armo los  monitos -cerro a mano 10 pzas del juego de nieve,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,281,2017-06-30 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 colchoneta de 240*240 del vitamina -3 puf rectangulares -cerre a mano 6 pzas del juego de nieve,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,258,2017-07-03 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,reparo hongosrncorte puff x 2 rnfundado metarncorte cilindros 60x30 (x 8 unidades)rnpegado retazornpegado tubos de modulos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,276,2017-07-03 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseo lavado juegosrnfundado puff x 2rnarmado escaladorrnarmado carpa,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,282,2017-07-03 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,cerro 3 pzas del juego de nieve --cocio 2 cintas del teatro -1/2 vestibulador mudador,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,283,2017-07-03 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,cerro 3 pzas del juego  - arreglo 5 pzas -1/2 cubo fantasia,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,284,2017-07-03 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,armo 1 pza del juego de nieve  -cerro a mano 3 pzas -cocio 1 cilindro de las fig. geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,285,2017-07-03 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,armo base de pino -pego los tubos de las pzas - corto pzas que hubo que reemplazar -corto 10 cubos de 20*20 de fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,286,2017-07-03 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,3 pzas del cem -cerre a mano 5 pzas del juego de nieve - arme cono del pino,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,287,2017-07-04 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,5 pelotas de tnt 10*10 -4 chupetes -1/2 vestibulador mudador - 1 cilindro de 60*30 -cerro a mano 2 pzas de fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,288,2017-07-04 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1/2 cubo de fantasia -4 chupetes -4 cobertores -1 rampa de circuito -2 cilindros de 60*30,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,289,2017-07-04 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,13 pzas de fig geometricas -5 pelotas de tnt -10*10  - 1 cilindro de 60*30,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,290,2017-07-04 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,4 cobertores - 4 frazadas - 4 juegos de sabanas - 2 circuitos - 2 set de bastones - 10 pelotas de 10*10  tela,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,291,2017-07-04 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,3 pzas  cem - 4 frazadas - 3 sabanas - 1 alfombra ludica  -cerre a mano 1 pza del juego nieve -1 rampa de 50*50*25,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,292,2017-07-04 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,armado cilindros x8rncorte rampa 50x50x25rncorte alfombra ludicarncorte piscina redonda vitaminarncorte mudadoresrncorte figuras geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,293,2017-07-04 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseornembalado bullderrn                 carpa x 5rn                columpiorn                pinornfundado embalado cilindros x 8rncarga cajasrnembalado semaforos y colgantesrnbarnizado titeres,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,294,2017-07-05 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEOrnEMBALADO CARPA Y HONGOSrn                     CILINDRO X 8rn                     MUDADOR X 4rnFUNDADO MUDADOR X 4rnCARGA DE MODULOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,295,2017-07-05 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE CIRCULOS X 2rnCORTE MUDADORES X2rnFUNDADO Y PEGADO COLCHONETA VITAMINArnCARGA DE CAJASrnORDEN ESPUMASrnEMBOLSADO ESPUMArnALUZADO EMBALADO COLCHONETA VITAMINA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,296,2017-07-05 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,5 pelotas de velur rellenas y cerradas a mano -1 set de 12 bastones -1 pza de fig. geometrica cerro a mano,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,297,2017-07-05 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,2 pzas de circuito -36 bastones -dio vuelta 12.,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,298,2017-07-05 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,2 bolsas de tnt cubos de fantasia -5 pelotas de velur rellenas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,299,2017-07-05 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,3 juegos de bastones  - 1 set de 6 cubos de textura -2 bolsas de tnt  cubos de fantasia -1 colchoneta de 170*70*4 - 1 rectangulo -60*25*20 -5 alfombras ludicas - 6 juegos de bowleen,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,300,2017-07-05 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 circuito - - 4 juegos de sabanas - 6 cubos de textura  -cerre a mano 4 pzas de fig geometricas ayude a pegar colchoneta de 240,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,301,2017-07-06 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEOrnARMADO TITERE X 2rnFUNDADO CIRCUITOrnFUNDADO COLCHONETA 170X70rnFUNDADO VESTIBULADOR MUDADORrnFUNDADO ALFOMBRA LUDICArnFUNDADO CUBOS CON TEXTURAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,302,2017-07-06 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE ALFOMBRA LUDICArn             CIRCUITO X 2rnINSTALACION HOJA CORTADORA MAQUINA ESPUMArnCORTE SET CUBOS CON TEXTURASrn              RECTANGULO 60X25X20rn              COLCHONETA 170X70X4rn              CORTE Y ARMADO V MUDADORrn              FIGURAS GEOMETRICASrn              PISCINA SENSORIAL RECTANGULARrn              CUBO FANTASIA X 2rnPEGADO DE RETAZOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,303,2017-07-06 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,CERRO 5 PELOTAS DE VELUR -CERRO 2 CUBOS DE TEXTURA - CERRO 24 BASTONES RELLENO 10 BASTONES DIO VUELTA 24 BASTONES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,304,2017-07-06 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,DIO VUELTA 24  BASTONES -RELLENO 50 BASTONES -CERRO 60 BASTONE S -CERRO A MANO 1 CUBO DE FANTASIA -2FIG GEOMETRICAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,305,2017-07-06 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,5 BOLSAS DE TNT BASTONES -2 SET DE BOWLEEN -2 BOLSAS DE CIRCUITO -1 BOLSA CUBOS DE TEXTURA -BOLSA DE PELOTAS 10*10 - 4 PARACAIDAS -1 COLCHONETA DE 2*1*5 - 1 COLCHONETA DE 120*60* 4 -1 CUBO DE FANTASIA -4 CIRCUITOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,306,2017-07-06 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 COLCHONETA DE170*70*4 -1 ALFOMBRA LUDICA - 2 BOLSAS DE CIRCUITO - 1 BOLSA DE FIG GEOMETRICAS - 5 BOLSAS DE BASTONES - 1 BOLSA DE PELOTAS EMPECE EL PARACAIDAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,307,2017-07-07 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,1 alfombra ludica -cerro a mano 4 cubos de textura,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,308,2017-07-07 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,cerro a mano -11 pzas fig geometricas - 6 bolsas del set olfativo - 2 juegos completos de bowleen - 1/2 luche,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,309,2017-07-07 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,pego 8 pies -cerro a mano 9 fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,310,2017-07-07 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,2 bolsas de fig geometricas -2 bolsas de bastones -5 bolsas de bowleen -1 bolsa de cuncuna -1 piscina flor - 2cilindro 100*25 -2 luches -2 set de n de luche -saco modelo de muestra,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,311,2017-07-07 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2 paracaidas -2 bolsas de paracaidas -puse los pies y manos de alfombra ludica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,312,2017-07-08 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,2 JUEGOS DE BOWLEEN-RELLENO 6 BOWLEEN Y 4 PELOTAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,313,2017-07-08 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1/2 LUCHE MUESTRA -1 ALFOMBRA LUDICA 1 BOLSA DE TNT F G,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,314,2017-07-08 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,CERRO A MANO 1 FG -1 CUBO DE FANTASIA  DIO VUELTA 17 BASTONES -RELLENO 17,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,315,2017-07-08 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,FUNDA DE EQUILUIBRIO -MUESTRA LA CORTO Y COCIO - CORTO CAMINO SENSORAL MUESTRA -1 CUBO DE ACCIONES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,316,2017-07-08 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 ALFOMBRA LUDICA -1 CILUINDRO- 1 CABALLETE- OLA CEM 1,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,317,2017-07-08 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,corte piscina rectangular colchoneta cabezalesrncubo de fantasia x2rndesenfundado cilindro 40x150rnasiento cuncunarncorte armado vestibulador rollorncorte armado vestibulador flexor,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,318,2017-07-10 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,1 cilindro 150*40 -cerro a maquinq 26 bastones -relleno 12 - 2 bolsas de tnt  de bastones -relleno y cerro 8 bowleen,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,319,2017-07-10 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 cubo de fantasia -2 bolsas de tnt - cem - 1 bolsa de cubo fantasia- 1/2 piscina flor  - cerro a mano 1 rulo,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,320,2017-07-10 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,dio vuelta 4 bastones - 1 bolsa tnt  cuncuna -5 bolsas de bowleen -,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,321,2017-07-10 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,corto bolsa de tnt  cem -1 arco de soorte -1 puf teleton -tazlan - y tnt -1 puf integra -1 cojin de 40*20 -1 arco de soporte del caballete - 1 cilindro de 150*40,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,322,2017-07-10 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 rampa 5050  *25  -cem - 1 arco caballete -1alfombra ludica -6 petalos de piscina flor -1 rampa 50*50*25 de circuito,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,323,2017-07-10 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseo lavadornfundado centro estimulacion motrizrn              vestibulador rollorn              kit caballetern              vestibulador flexor x 2rn              rulo x 2rnembalado vestibulador mudadorrnbarnizado plato equilibriorncarga de cajas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,329,2017-07-10 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,"CORTE ARMADOrnrulornvestibulador flexorrnpiscina sensorial rectangularrnfiguras geometricas x 3rnmedio cilindro,rectangulornpiscina florrnserigrafia piscina flor,cuadradorn","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,324,2017-07-11 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,1 de arcos de soporte -relleno y cocio 8 bowleen cocio hunchas de escala,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,325,2017-07-11 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,2 piscina flor - cerro y relleno12 bowleen -4 pelotas  relleno 12 bowleen y 4 pelotas muestra,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,326,2017-07-11 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,1 colchoneta de 2*1*5 -1 colchoneta de 120*60*4 - 1/4 de paracaidas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,327,2017-07-11 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 bolsa de circuito -1 rulo plegable -1 piscina flor -2 gatos-cocio 1 gato,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,328,2017-07-11 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 circuito - - 1 bolsa de circuito -6 petalos de piscina flor -1 puf teleton -1 puf integra -1 funda tnt puf - recorte 2 juegos de manos y pies alfombra ludica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,330,2017-07-11 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,"CORTE ARMADOrncolchoneta 120x60x4rnalfombra ludicarnpetalos piscina florrncolchoneta 100x200x5rncentro estimulacion gateo x 2rncilindro con anillosrnserigrafia alfombras ludicas x16rnserigrafia gato,medio cilindro","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,331,2017-07-11 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseo lavado juegosrnembalado vestibulador rollorn                 kit caballetern                piscina cuadradarncarga de muebles,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,332,2017-07-12 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTESrnmodulo gato x 16 piezasrnpiscina sensorial cuadradarncircuitorncilindros x 8rncilindro 120x30rnarco integrarncajon equilibrio integrarnorden y embolsado espumas x 4 bolsasrn,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,333,2017-07-12 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,1 cilindro 60*30 -5 f.g -cerro a mano 1 rulo -1 cilindro f.g,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,334,2017-07-12 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,cerro a mano 12 bowleen  y 4 pelotas -1 camino sensorial -muestra y enfundo -arreglo bolsa de cuncuna -pego pies y manos de ludica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,335,2017-07-12 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,3/4 de paracaida -1 bolsa de tnt paracaidas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,336,2017-07-12 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,18 alfombras ludicas - armo 1 gato -pego pies y manos de 1 alfombra ludica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,337,2017-07-12 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 cojin de  40*20 puf  funda tnt put .-2 alfombras ludicas -cambiar pza de puf,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,347,2017-07-12 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseorncorte y lijado de pizarra 6x6 40 unidadesrnfundado figuras geometricas x 3rncarga camionrnfundado cuncunarnorden de telasrnfundado circuitornfundado piscina cuadradarnrn,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,338,2017-07-13 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTESrnarmado pegado pisornmodulo gatornmodulo Lrncolchonetas 200x100-150x100-120x80 en 7rnpiscinas sensoriales cuadradas x 2rnserigrafia pegado piso-bolsas-colchoneta,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,339,2017-07-13 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,2 bolsas de bowleen -3 bosas de f.g - cerro a mano 5 fig .geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,340,2017-07-13 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 circuito de equilibrio muestra -cerro a mano  camino sensorial -10 pzas del gato y los dos tableros muestra -1 cubo de fantasia -1 rampa fg -dio vuelta 20 fundas del gato,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,341,2017-07-13 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,pego 5 manos -cerro a mano 12 fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,342,2017-07-13 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,2 bolsas de bowleen -3 bolsas de fig geometricas -2 bolsas de gatos -1 cojin de ecocuero muestra -2 set de colitas - saco molde de arco muestra -1 alfombra de cuerina de textura -1 de taslan -1 alfombra con bolsillos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,343,2017-07-13 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,5 paños de alfombra ludica -1 aldfombra ludica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,346,2017-07-13 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseornembalado piscina cuadradarncorte espumas figuras geometricasrncorte y lijado de memorisernpegado de retazos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,344,2017-07-14 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,"CORTESrnrulo plegablerncubo 32x32rncolchonetas 130x130 dosrnrueda girasolrnserigrafia bolsas,cuadros,gateornembolsado de espumasrnpagado retazos","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,345,2017-07-14 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseornfundado colchoneta 190x150rnfundado colchoneta 120x60rnfundado pruebas integrasrnfundado figuras geometricasrnpegado de retazosrncorte cilindros x 3,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,348,2017-07-14 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,cerro a- mano 6 f.g -cocio 1 cubo de 32*32 de acciones  corto 17 pies y 30 manos - 1 paño de alfombra ludica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,349,2017-07-14 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,cerro a mano 10 cuadrados de gato - 2 f.g - pego velcros de colchoneta de 2*3  - cocio 2 pelotas -2 triangulos -2 cojines redondos -2 cojines cuadrados con textura -1 bolsa tnt equilibrio -1/2 colchoneta de taslan,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,350,2017-07-14 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,cerro 6 f.g - cocio 2 cubos de 20*20 - 2 set de colas (12) -pego 3 manos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,351,2017-07-14 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,4 cubos F.G -10 figuras de alfombras -1 cubo de accion -2 cubos de15*15 -4 alfombras plegables -2 gateos -2 rampas de 50*50*25,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,352,2017-07-14 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2 bolsas de tnt gatos -1 alfombra de 130*130 colores - 4 alfombras ludicas -2 escalas de gateo -1 rectangulo F.G -cerre a mano 1 cubo de 20+20 -1 RAMPA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,353,2017-07-17 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,"serigrafia tunel arrastre,circuitos,rampasrnCORTESrnludicas x 10rnprotectores x 4rnarco de soporterncircuitornsoportes girasol x 4rncarga de cajas","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,354,2017-07-17 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,aseornpegado de soportesrnarmado de elefanterncarga de cajas rnembolsado y orden de espumas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,355,2017-07-17 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,2 paños de alfombraludica  -11 pzas de modulo l,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,356,2017-07-17 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,3 alfombras plegables - 1 rulo plegable,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,357,2017-07-17 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,1 circuito - 2cilindros de 100*25,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,358,2017-07-17 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 cilindro con anillos -1 modulo L -1 rulo plegables - 1 arco de soporte -4 bolsas de circuito -2 ruedas girasol,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,359,2017-07-17 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2 gateos -2 rampas de 50*50*25 -1 cilindro con anillos - enfunde los 3 anillos y cerre a mano 3 anillos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,360,2017-07-18 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTESrnARMADO CILINDROS 25X100 (2)rnRUEDA GIRASOLrnFIGURAS GEOMETRICASrnMUDADOR 80X80rnCOJINrnEMBOLSADO DE ESPUMASrnCUBIERTA CILINDROS 20X40 (6)rnFUNDADO ARCO SOPORTErnFUNDADO RULO PLEGABLE,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,361,2017-07-18 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,PEGADO RETAZOSrnORDEN ESPUMASrnCARGA DE CAJAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,362,2017-07-18 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,1 PZA DE MODULO L PEGÒ-LOS VELCROS DE LA PISCINA CUADRADA -8 BOWLEEN -4 PELOTAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,363,2017-07-18 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,2 BOLSAS DE TNT -( MODULO L -CIRCUITO) - 1 TUNEL DE ARRASTRE - 3 PZAS DE PISCINA CUADRADA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,364,2017-07-18 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,6 BOWLEEN - 2 PELOTAS -CERRO A MANO 7 PZAS DE MODULO L,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,365,2017-07-18 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,4 ARCOS DE SOPORTE DE GIRASOL -2 PISCINAS CUADRADAS - 1 SET DE F.G - 2 BOLSAS DE F.G -1 BOLSA MODULO L - CERRÒ A MANO 2 PZAS DEL MODULO L,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,366,2017-07-18 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2 PAÑOS -ALFOMBRAS LUDICAS - 2 SET DE F.G --1 ARCO DE SOPORTE - ARREGLO DE 2 PZAS DE CIRCUITO                                                                                                                    PEGUE 9 MANOS Y 6 PIES,"",""
